[489.0, 18.0]	[468.0, 30.0]	[484.5, 24.0]	[496.5, 21.0]	[508.5, 19.5]	[520.5, 19.5]	[532.5, 22.5]	[544.5, 28.5]	[544.5, 25.5]	[528.0, 18.0]	[508.5, 15.0]	[496.5, 16.5]	[484.5, 19.5]	[472.5, 27.0]	[460.5, 33.0]	[448.5, 36.0]	[444.0, 45.0]	[439.5, 51.0]	[414.0, 63.0]	[397.5, 75.0]	[393.0, 87.0]	[393.0, 99.0]	[382.5, 111.0]																																																																												
[796.5, 628.5]	[784.5, 622.5]	[784.5, 622.5]	[799.5, 634.5]	[801.0, 643.5]	[796.5, 655.5]	[798.0, 667.5]	[801.0, 679.5]	[799.5, 690.0]	[802.5, 702.0]	[802.5, 714.0]	[805.5, 726.0]	[807.0, 738.0]	[808.5, 750.0]	[811.5, 756.0]																																																																																				
[834.0, 604.5]	[822.0, 594.0]	[822.0, 589.5]	[837.0, 601.5]	[837.0, 594.0]	[825.0, 585.0]	[819.0, 588.0]	[831.0, 597.0]	[829.5, 589.5]	[823.5, 577.5]	[820.5, 565.5]	[820.5, 553.5]	[820.5, 541.5]	[817.5, 529.5]	[822.0, 517.5]	[820.5, 514.5]	[808.5, 507.0]	[810.0, 505.5]	[810.0, 517.5]	[811.5, 529.5]	[813.0, 541.5]	[816.0, 553.5]	[816.0, 565.5]	[819.0, 577.5]	[820.5, 594.0]																																																																										
[798.0, 562.5]	[786.0, 553.5]	[777.0, 555.0]	[789.0, 562.5]	[790.5, 568.5]	[778.5, 561.0]	[775.5, 552.0]	[780.0, 549.0]	[789.0, 564.0]	[790.5, 570.0]	[777.0, 558.0]	[784.5, 546.0]	[781.5, 534.0]	[781.5, 522.0]	[778.5, 510.0]	[778.5, 498.0]	[781.5, 486.0]	[778.5, 474.0]	[766.5, 456.0]	[754.5, 444.0]	[742.5, 433.5]	[730.5, 433.5]																																																																													
[742.5, 433.5]	[754.5, 445.5]	[768.0, 457.5]	[768.0, 474.0]	[769.5, 486.0]	[771.0, 498.0]	[774.0, 510.0]	[775.5, 522.0]	[777.0, 535.5]	[786.0, 553.5]	[798.0, 565.5]																																																																																								
[784.5, 483.0]	[780.0, 475.5]	[768.0, 469.5]																																																																																																
[723.0, 484.5]	[711.0, 474.0]																																																																																																	
[697.5, 478.5]	[709.5, 486.0]	[721.5, 498.0]	[715.5, 502.5]	[703.5, 493.5]	[706.5, 492.0]	[721.5, 504.0]	[724.5, 502.5]	[712.5, 495.0]	[700.5, 487.5]	[700.5, 487.5]	[702.0, 499.5]	[702.0, 511.5]																																																																																						
[705.0, 496.5]	[720.0, 508.5]																																																																																																	
[714.0, 540.0]	[702.0, 547.5]	[705.0, 550.5]	[717.0, 555.0]	[729.0, 565.5]																																																																																														
[720.0, 552.0]	[708.0, 546.0]	[709.5, 552.0]	[726.0, 564.0]	[718.5, 561.0]	[706.5, 553.5]	[703.5, 561.0]	[705.0, 573.0]	[706.5, 585.0]	[706.5, 597.0]	[708.0, 609.0]	[709.5, 621.0]	[709.5, 633.0]	[709.5, 645.0]	[711.0, 657.0]	[712.5, 669.0]	[712.5, 681.0]	[717.0, 682.5]	[718.5, 694.5]	[738.0, 706.5]	[753.0, 718.5]																																																																														
[721.5, 622.5]	[709.5, 615.0]	[709.5, 612.0]	[712.5, 618.0]	[714.0, 630.0]																																																																																														
[727.5, 574.5]	[715.5, 565.5]	[703.5, 561.0]	[708.0, 562.5]	[726.0, 574.5]	[721.5, 586.5]	[721.5, 598.5]	[723.0, 610.5]	[717.0, 621.0]	[723.0, 633.0]	[724.5, 645.0]	[726.0, 657.0]	[727.5, 669.0]	[727.5, 681.0]	[729.0, 693.0]	[744.0, 705.0]	[757.5, 717.0]																																																																																		
[724.5, 553.5]	[715.5, 541.5]																																																																																																	
[705.0, 537.0]	[702.0, 549.0]	[717.0, 561.0]																																																																																																
[718.5, 487.5]	[706.5, 478.5]	[706.5, 475.5]	[694.5, 469.5]																																																																																															
[726.0, 492.0]	[717.0, 480.0]	[709.5, 468.0]	[708.0, 456.0]	[708.0, 444.0]	[706.5, 432.0]	[705.0, 426.0]	[693.0, 420.0]																																																																																											
[703.5, 402.0]	[700.5, 376.5]	[688.5, 375.0]	[688.5, 375.0]	[690.0, 387.0]	[691.5, 399.0]	[691.5, 411.0]	[691.5, 423.0]	[693.0, 435.0]	[694.5, 447.0]	[694.5, 459.0]	[699.0, 471.0]	[702.0, 483.0]	[717.0, 495.0]																																																																																					
[739.5, 396.0]	[751.5, 408.0]	[762.0, 420.0]	[774.0, 432.0]	[786.0, 444.0]	[798.0, 456.0]	[810.0, 468.0]	[822.0, 480.0]	[834.0, 492.0]	[846.0, 504.0]	[858.0, 516.0]	[868.5, 528.0]	[880.5, 540.0]	[892.5, 552.0]	[906.0, 564.0]	[918.0, 576.0]	[930.0, 588.0]	[936.0, 600.0]	[939.0, 612.0]	[940.5, 624.0]	[942.0, 636.0]	[943.5, 648.0]	[946.5, 660.0]	[948.0, 672.0]	[951.0, 684.0]	[952.5, 696.0]	[954.0, 708.0]	[957.0, 720.0]	[958.5, 732.0]	[960.0, 744.0]	[963.0, 756.0]	[964.5, 768.0]	[966.0, 780.0]	[969.0, 792.0]	[970.5, 804.0]	[972.0, 816.0]	[972.0, 823.5]	[975.0, 835.5]	[978.0, 847.5]	[979.5, 859.5]	[981.0, 873.0]	[984.0, 885.0]	[985.5, 897.0]	[987.0, 909.0]	[990.0, 921.0]	[991.5, 933.0]	[993.0, 945.0]	[994.5, 957.0]	[991.5, 969.0]	[990.0, 981.0]	[987.0, 990.0]																																																
[760.5, 970.5]	[748.5, 970.5]	[735.0, 973.5]	[723.0, 972.0]	[711.0, 972.0]	[699.0, 972.0]	[687.0, 972.0]	[675.0, 972.0]	[663.0, 972.0]	[651.0, 972.0]	[639.0, 972.0]	[627.0, 972.0]	[615.0, 972.0]	[603.0, 972.0]	[591.0, 972.0]	[588.0, 969.0]	[576.0, 972.0]	[564.0, 973.5]	[552.0, 973.5]	[540.0, 973.5]	[528.0, 973.5]	[516.0, 973.5]	[504.0, 976.5]	[498.0, 973.5]	[486.0, 973.5]	[474.0, 973.5]	[462.0, 972.0]	[450.0, 973.5]	[438.0, 973.5]	[426.0, 973.5]	[414.0, 973.5]	[402.0, 973.5]	[390.0, 975.0]	[378.0, 975.0]	[366.0, 975.0]	[354.0, 975.0]	[342.0, 976.5]	[330.0, 975.0]	[324.0, 976.5]	[318.0, 981.0]	[306.0, 981.0]	[294.0, 982.5]	[282.0, 984.0]	[279.0, 979.5]	[270.0, 972.0]	[270.0, 960.0]	[271.5, 948.0]	[271.5, 936.0]	[277.5, 924.0]	[277.5, 912.0]	[279.0, 900.0]	[279.0, 888.0]	[280.5, 876.0]	[280.5, 864.0]	[282.0, 852.0]	[282.0, 840.0]	[283.5, 828.0]	[283.5, 816.0]	[285.0, 804.0]	[280.5, 790.5]	[282.0, 784.5]	[282.0, 772.5]	[283.5, 760.5]	[288.0, 748.5]	[288.0, 736.5]	[291.0, 720.0]	[303.0, 708.0]	[312.0, 705.0]	[313.5, 693.0]	[315.0, 681.0]	[315.0, 669.0]	[316.5, 657.0]	[316.5, 645.0]	[316.5, 633.0]	[318.0, 621.0]	[318.0, 609.0]	[319.5, 597.0]	[319.5, 585.0]	[322.5, 573.0]	[346.5, 561.0]	[340.5, 564.0]	[328.5, 570.0]	[324.0, 565.5]	[348.0, 553.5]	[343.5, 550.5]	[331.5, 556.5]	[319.5, 564.0]	[327.0, 559.5]	[345.0, 544.5]	[333.0, 550.5]	[333.0, 550.5]	[345.0, 555.0]	[333.0, 561.0]	[321.0, 568.5]	[321.0, 579.0]	[327.0, 586.5]	[327.0, 598.5]		
[351.0, 562.5]	[351.0, 574.5]	[337.5, 586.5]	[333.0, 588.0]	[331.5, 600.0]	[328.5, 612.0]	[336.0, 630.0]	[333.0, 642.0]	[331.5, 654.0]																																																																																										
[343.5, 493.5]	[331.5, 501.0]	[333.0, 499.5]	[349.5, 487.5]	[348.0, 486.0]	[327.0, 498.0]	[327.0, 498.0]	[339.0, 490.5]																																																																																											
[349.5, 478.5]	[337.5, 483.0]	[325.5, 493.5]	[336.0, 484.5]	[357.0, 472.5]	[349.5, 459.0]	[340.5, 451.5]	[351.0, 436.5]	[351.0, 424.5]	[346.5, 411.0]	[357.0, 399.0]	[357.0, 387.0]	[343.5, 397.5]																																																																																						
[331.5, 394.5]	[334.5, 382.5]	[346.5, 372.0]	[358.5, 370.5]	[358.5, 382.5]	[346.5, 394.5]	[342.0, 406.5]	[348.0, 423.0]	[346.5, 435.0]	[346.5, 447.0]	[346.5, 457.5]	[346.5, 469.5]	[334.5, 480.0]	[322.5, 492.0]	[330.0, 483.0]	[342.0, 475.5]	[354.0, 469.5]																																																																																		
[355.5, 457.5]	[354.0, 445.5]	[357.0, 433.5]	[357.0, 421.5]	[355.5, 405.0]	[343.5, 412.5]	[354.0, 411.0]	[348.0, 415.5]	[336.0, 426.0]																																																																																										
[297.0, 429.0]	[294.0, 433.5]	[301.5, 430.5]	[300.0, 420.0]	[288.0, 415.5]	[276.0, 424.5]	[264.0, 433.5]	[252.0, 442.5]	[240.0, 451.5]	[228.0, 460.5]	[216.0, 469.5]	[204.0, 478.5]	[192.0, 487.5]	[180.0, 495.0]	[168.0, 504.0]	[156.0, 513.0]	[144.0, 522.0]	[132.0, 531.0]	[120.0, 540.0]	[108.0, 547.5]																																																																															
[63.0, 531.0]	[69.0, 517.5]	[70.5, 505.5]	[72.0, 493.5]	[81.0, 481.5]	[93.0, 469.5]	[109.5, 457.5]	[120.0, 445.5]	[136.5, 433.5]	[150.0, 421.5]	[162.0, 409.5]	[178.5, 397.5]	[192.0, 385.5]	[202.5, 373.5]	[220.5, 361.5]	[234.0, 349.5]	[244.5, 337.5]	[250.5, 333.0]	[238.5, 343.5]	[226.5, 357.0]	[214.5, 366.0]	[216.0, 373.5]	[228.0, 361.5]	[240.0, 352.5]	[238.5, 364.5]	[237.0, 376.5]	[235.5, 388.5]	[228.0, 390.0]	[219.0, 402.0]	[213.0, 411.0]	[226.5, 399.0]																																																																				
[220.5, 382.5]	[208.5, 369.0]	[196.5, 379.5]	[184.5, 391.5]	[172.5, 402.0]	[177.0, 405.0]	[189.0, 394.5]	[189.0, 394.5]	[177.0, 406.5]	[178.5, 418.5]	[178.5, 429.0]	[175.5, 441.0]	[175.5, 441.0]	[186.0, 417.0]	[178.5, 409.5]	[190.5, 402.0]	[195.0, 403.5]	[193.5, 415.5]	[192.0, 421.5]	[184.5, 433.5]																																																																															
[168.0, 444.0]	[169.5, 432.0]	[171.0, 420.0]	[172.5, 408.0]	[162.0, 409.5]	[150.0, 421.5]	[138.0, 432.0]	[126.0, 441.0]	[114.0, 453.0]	[102.0, 463.5]	[106.5, 466.5]	[118.5, 456.0]	[114.0, 459.0]	[106.5, 471.0]	[105.0, 483.0]	[106.5, 495.0]	[105.0, 504.0]	[117.0, 493.5]	[129.0, 483.0]	[141.0, 474.0]	[153.0, 465.0]	[165.0, 454.5]	[177.0, 445.5]	[189.0, 435.0]	[201.0, 426.0]	[213.0, 415.5]	[225.0, 406.5]	[237.0, 396.0]	[249.0, 387.0]	[261.0, 378.0]	[273.0, 367.5]	[285.0, 358.5]	[297.0, 364.5]	[298.5, 372.0]	[294.0, 367.5]	[288.0, 364.5]	[276.0, 375.0]	[264.0, 384.0]	[252.0, 394.5]	[240.0, 403.5]	[228.0, 412.5]	[216.0, 423.0]	[204.0, 432.0]	[192.0, 442.5]	[180.0, 451.5]	[168.0, 460.5]	[156.0, 471.0]	[144.0, 480.0]	[132.0, 489.0]	[120.0, 499.5]	[108.0, 508.5]	[96.0, 517.5]	[84.0, 528.0]	[72.0, 537.0]	[60.0, 546.0]	[48.0, 556.5]	[36.0, 565.5]	[24.0, 574.5]	[12.0, 583.5]	[0.0, 589.5]																																							
[28.5, 559.5]	[36.0, 547.5]	[40.5, 546.0]	[42.0, 534.0]	[43.5, 522.0]	[49.5, 510.0]	[57.0, 502.5]	[45.0, 514.5]	[48.0, 519.0]	[60.0, 505.5]	[60.0, 517.5]	[57.0, 529.5]	[54.0, 523.5]	[57.0, 511.5]	[55.5, 510.0]	[49.5, 522.0]	[46.5, 534.0]	[45.0, 546.0]																																																																																	
[25.5, 556.5]	[27.0, 544.5]	[33.0, 532.5]	[24.0, 534.0]																																																																																															
[19.5, 520.5]	[16.5, 532.5]	[15.0, 544.5]	[13.5, 556.5]	[12.0, 568.5]																																																																																														
[0.0, 535.5]	[4.5, 528.0]	[16.5, 514.5]	[28.5, 517.5]	[33.0, 522.0]	[24.0, 534.0]	[22.5, 546.0]	[19.5, 558.0]	[15.0, 570.0]	[4.5, 583.5]	[16.5, 574.5]	[28.5, 564.0]	[40.5, 555.0]	[52.5, 544.5]	[64.5, 535.5]	[76.5, 526.5]	[88.5, 516.0]	[100.5, 502.5]																																																																																	
[78.0, 496.5]	[88.5, 489.0]	[87.0, 501.0]	[84.0, 513.0]	[78.0, 516.0]	[75.0, 516.0]	[76.5, 504.0]	[76.5, 492.0]	[88.5, 480.0]	[76.5, 492.0]	[72.0, 490.5]	[84.0, 480.0]	[96.0, 466.5]	[102.0, 472.5]	[100.5, 484.5]	[99.0, 496.5]																																																																																			
[111.0, 472.5]	[111.0, 472.5]	[117.0, 460.5]	[121.5, 457.5]	[120.0, 469.5]	[118.5, 481.5]	[109.5, 489.0]	[114.0, 489.0]																																																																																											
[157.5, 511.5]	[174.0, 499.5]	[184.5, 496.5]	[201.0, 484.5]	[217.5, 472.5]	[234.0, 460.5]	[250.5, 448.5]	[267.0, 436.5]	[283.5, 424.5]	[285.0, 424.5]	[273.0, 432.0]	[261.0, 441.0]	[249.0, 450.0]	[237.0, 459.0]	[225.0, 468.0]	[213.0, 477.0]	[201.0, 484.5]	[189.0, 493.5]	[177.0, 502.5]																																																																																
[138.0, 471.0]	[139.5, 468.0]	[138.0, 456.0]	[141.0, 444.0]	[145.5, 432.0]	[145.5, 441.0]	[139.5, 438.0]	[151.5, 427.5]	[156.0, 429.0]	[154.5, 441.0]	[153.0, 453.0]	[145.5, 465.0]	[145.5, 465.0]																																																																																						
[132.0, 472.5]	[133.5, 460.5]	[135.0, 448.5]	[136.5, 436.5]																																																																																															
[153.0, 429.0]	[145.5, 441.0]	[144.0, 454.5]																																																																																																
[181.5, 430.5]	[183.0, 418.5]	[186.0, 406.5]	[192.0, 394.5]																																																																																															
[229.5, 384.0]	[231.0, 372.0]																																																																																																	
[235.5, 357.0]	[234.0, 369.0]	[232.5, 381.0]	[223.5, 385.5]	[225.0, 400.5]	[225.0, 387.0]																																																																																													
[210.0, 409.5]	[211.5, 397.5]	[213.0, 385.5]	[213.0, 373.5]	[220.5, 367.5]	[234.0, 355.5]																																																																																													
[267.0, 366.0]	[268.5, 354.0]	[279.0, 342.0]	[274.5, 333.0]	[283.5, 321.0]	[288.0, 309.0]	[277.5, 318.0]	[265.5, 328.5]	[265.5, 333.0]	[259.5, 330.0]	[271.5, 318.0]	[283.5, 307.5]	[279.0, 310.5]	[265.5, 322.5]	[259.5, 334.5]	[258.0, 346.5]	[258.0, 358.5]	[256.5, 370.5]	[264.0, 369.0]	[276.0, 358.5]	[289.5, 352.5]	[306.0, 327.0]	[318.0, 310.5]	[330.0, 298.5]	[342.0, 291.0]	[354.0, 277.5]	[369.0, 270.0]	[381.0, 264.0]	[393.0, 259.5]	[405.0, 255.0]	[417.0, 252.0]	[429.0, 249.0]	[441.0, 246.0]	[453.0, 243.0]	[465.0, 241.5]	[477.0, 240.0]	[489.0, 240.0]	[501.0, 238.5]	[513.0, 238.5]	[525.0, 240.0]	[537.0, 238.5]	[549.0, 238.5]	[561.0, 241.5]	[573.0, 241.5]	[585.0, 243.0]	[597.0, 246.0]	[609.0, 249.0]	[621.0, 250.5]	[633.0, 255.0]	[645.0, 258.0]	[657.0, 262.5]	[669.0, 268.5]																																															
[678.0, 259.5]	[678.0, 247.5]	[673.5, 243.0]																																																																																																
[685.5, 216.0]	[673.5, 202.5]	[670.5, 202.5]	[672.0, 214.5]	[672.0, 226.5]	[673.5, 238.5]	[673.5, 250.5]	[675.0, 262.5]	[681.0, 274.5]	[697.5, 285.0]																																																																																									
[715.5, 276.0]	[726.0, 288.0]	[736.5, 300.0]	[747.0, 312.0]	[757.5, 324.0]	[768.0, 336.0]	[777.0, 348.0]	[787.5, 360.0]	[798.0, 372.0]	[808.5, 384.0]	[819.0, 396.0]	[829.5, 408.0]	[840.0, 420.0]	[850.5, 432.0]	[861.0, 444.0]	[870.0, 456.0]	[880.5, 468.0]	[891.0, 480.0]																																																																																	
[877.5, 478.5]	[865.5, 469.5]	[868.5, 471.0]	[874.5, 483.0]	[879.0, 486.0]	[880.5, 498.0]	[897.0, 501.0]	[894.0, 499.5]	[892.5, 511.5]	[898.5, 523.5]	[912.0, 519.0]	[921.0, 520.5]																																																																																							
[925.5, 510.0]	[936.0, 522.0]	[939.0, 534.0]	[952.5, 541.5]	[958.5, 553.5]	[964.5, 553.5]	[967.5, 559.5]	[976.5, 571.5]	[979.5, 573.0]	[981.0, 582.0]																																																																																									
[996.0, 613.5]	[993.0, 601.5]	[990.0, 589.5]	[996.0, 577.5]	[985.5, 565.5]	[976.5, 553.5]	[967.5, 541.5]	[957.0, 529.5]	[948.0, 517.5]	[937.5, 505.5]	[934.5, 502.5]	[939.0, 514.5]	[949.5, 526.5]	[958.5, 538.5]	[969.0, 550.5]	[978.0, 562.5]	[988.5, 574.5]																																																																																		
[924.0, 508.5]	[919.5, 520.5]	[924.0, 532.5]	[925.5, 544.5]	[928.5, 556.5]	[940.5, 568.5]	[951.0, 580.5]	[967.5, 588.0]	[978.0, 600.0]	[984.0, 612.0]	[994.5, 624.0]	[1006.5, 636.0]	[1017.0, 648.0]	[1018.5, 663.0]																																																																																					
[996.0, 568.5]	[987.0, 556.5]	[978.0, 544.5]	[969.0, 532.5]	[958.5, 520.5]	[949.5, 508.5]	[939.0, 496.5]	[930.0, 484.5]																																																																																											
[874.5, 496.5]	[871.5, 487.5]	[868.5, 475.5]																																																																																																
[843.0, 459.0]	[852.0, 451.5]	[840.0, 438.0]	[840.0, 438.0]	[844.5, 450.0]	[847.5, 462.0]	[843.0, 453.0]	[849.0, 448.5]	[853.5, 460.5]	[855.0, 472.5]	[865.5, 478.5]	[867.0, 490.5]	[877.5, 502.5]																																																																																						
[852.0, 474.0]	[840.0, 462.0]	[837.0, 450.0]	[837.0, 438.0]																																																																																															
[811.5, 418.5]	[810.0, 412.5]	[813.0, 412.5]	[819.0, 424.5]	[819.0, 430.5]																																																																																														
[825.0, 442.5]	[823.5, 430.5]	[822.0, 418.5]	[820.5, 415.5]	[808.5, 402.0]	[808.5, 402.0]	[805.5, 414.0]	[808.5, 426.0]	[819.0, 438.0]	[823.5, 444.0]																																																																																									
[814.5, 427.5]	[810.0, 415.5]	[808.5, 403.5]																																																																																																
[784.5, 400.5]	[772.5, 387.0]																																																																																																	
[762.0, 391.5]	[774.0, 405.0]																																																																																																	
[786.0, 385.5]	[777.0, 373.5]	[777.0, 369.0]	[787.5, 381.0]	[784.5, 375.0]	[772.5, 361.5]	[772.5, 361.5]	[769.5, 373.5]	[771.0, 385.5]	[781.5, 397.5]	[789.0, 411.0]	[798.0, 430.5]	[810.0, 442.5]	[822.0, 456.0]	[834.0, 468.0]	[846.0, 480.0]	[858.0, 493.5]	[870.0, 505.5]	[882.0, 519.0]	[894.0, 531.0]	[906.0, 543.0]	[918.0, 556.5]	[930.0, 568.5]	[942.0, 580.5]	[954.0, 579.0]	[966.0, 592.5]	[978.0, 606.0]	[990.0, 618.0]	[1002.0, 630.0]	[1014.0, 643.5]																																																																					
[723.0, 495.0]	[711.0, 483.0]	[702.0, 462.0]	[700.5, 450.0]	[699.0, 436.5]	[697.5, 424.5]	[703.5, 412.5]	[705.0, 400.5]	[708.0, 388.5]	[697.5, 376.5]																																																																																									
[714.0, 387.0]	[702.0, 372.0]	[690.0, 361.5]	[678.0, 354.0]	[666.0, 351.0]	[654.0, 346.5]	[642.0, 343.5]	[649.5, 345.0]	[675.0, 352.5]	[693.0, 364.5]	[706.5, 376.5]	[715.5, 378.0]	[703.5, 361.5]	[691.5, 351.0]	[679.5, 343.5]	[667.5, 336.0]	[655.5, 330.0]	[643.5, 325.5]	[631.5, 322.5]	[619.5, 318.0]	[607.5, 316.5]																																																																														
[631.5, 322.5]	[663.0, 334.5]	[682.5, 346.5]	[699.0, 358.5]	[711.0, 370.5]																																																																																														
[715.5, 390.0]	[712.5, 378.0]	[700.5, 366.0]	[684.0, 354.0]	[654.0, 342.0]	[633.0, 333.0]	[621.0, 331.5]	[609.0, 328.5]	[597.0, 327.0]	[585.0, 324.0]	[573.0, 322.5]	[561.0, 321.0]	[549.0, 321.0]	[537.0, 321.0]	[525.0, 319.5]	[513.0, 321.0]	[501.0, 321.0]	[489.0, 321.0]	[477.0, 322.5]	[465.0, 324.0]																																																																															
[457.5, 334.5]	[445.5, 331.5]	[433.5, 333.0]	[421.5, 331.5]	[406.5, 340.5]	[394.5, 343.5]	[381.0, 346.5]	[369.0, 351.0]	[357.0, 357.0]	[345.0, 364.5]	[333.0, 375.0]	[321.0, 388.5]	[325.5, 382.5]	[337.5, 370.5]	[354.0, 358.5]	[376.5, 346.5]																																																																																			
[415.5, 343.5]	[415.5, 355.5]	[415.5, 367.5]	[415.5, 379.5]	[415.5, 391.5]	[415.5, 403.5]	[415.5, 415.5]	[415.5, 427.5]	[414.0, 439.5]	[414.0, 451.5]	[414.0, 463.5]	[414.0, 475.5]	[414.0, 487.5]	[414.0, 499.5]	[414.0, 511.5]	[414.0, 523.5]	[414.0, 535.5]	[414.0, 547.5]	[414.0, 559.5]	[412.5, 571.5]	[412.5, 583.5]	[412.5, 595.5]	[412.5, 607.5]	[412.5, 619.5]	[412.5, 631.5]	[411.0, 643.5]	[411.0, 655.5]	[411.0, 669.0]	[412.5, 681.0]																																																																						
[277.5, 418.5]	[265.5, 427.5]	[253.5, 436.5]	[241.5, 445.5]	[229.5, 454.5]	[217.5, 463.5]	[205.5, 472.5]	[193.5, 481.5]	[181.5, 490.5]	[169.5, 498.0]	[157.5, 507.0]	[145.5, 516.0]	[133.5, 525.0]	[121.5, 534.0]	[109.5, 543.0]	[97.5, 556.5]	[111.0, 546.0]	[118.5, 535.5]	[136.5, 523.5]	[151.5, 511.5]	[168.0, 499.5]	[184.5, 487.5]	[201.0, 475.5]	[217.5, 463.5]	[234.0, 451.5]	[249.0, 439.5]	[265.5, 427.5]	[282.0, 415.5]	[289.5, 403.5]	[289.5, 391.5]	[286.5, 382.5]	[273.0, 394.5]	[256.5, 406.5]	[241.5, 418.5]	[226.5, 430.5]	[211.5, 442.5]	[195.0, 454.5]	[180.0, 466.5]	[163.5, 478.5]	[148.5, 490.5]	[133.5, 502.5]	[117.0, 514.5]	[102.0, 526.5]	[85.5, 538.5]	[70.5, 550.5]	[55.5, 562.5]	[39.0, 574.5]	[24.0, 586.5]	[12.0, 598.5]	[10.5, 610.5]	[7.5, 622.5]	[6.0, 634.5]	[4.5, 646.5]	[3.0, 658.5]	[1.5, 670.5]																																												
[43.5, 670.5]	[37.5, 679.5]	[30.0, 681.0]	[36.0, 676.5]	[39.0, 664.5]	[42.0, 652.5]	[43.5, 640.5]	[48.0, 628.5]	[51.0, 616.5]	[52.5, 604.5]																																																																																									
[16.5, 514.5]	[6.0, 526.5]	[6.0, 517.5]	[18.0, 508.5]	[30.0, 510.0]																																																																																														
[15.0, 508.5]	[1.5, 520.5]	[4.5, 538.5]	[3.0, 550.5]	[1.5, 562.5]																																																																																														
[15.0, 501.0]	[1.5, 513.0]	[9.0, 507.0]	[21.0, 502.5]																																																																																															
[0.0, 489.0]	[12.0, 486.0]	[24.0, 484.5]	[36.0, 483.0]	[48.0, 480.0]	[60.0, 478.5]	[72.0, 475.5]	[84.0, 463.5]	[96.0, 447.0]	[108.0, 436.5]	[120.0, 432.0]	[132.0, 421.5]	[141.0, 406.5]	[153.0, 396.0]	[165.0, 388.5]	[177.0, 381.0]	[189.0, 370.5]	[198.0, 355.5]	[210.0, 345.0]	[222.0, 336.0]	[234.0, 330.0]	[246.0, 319.5]	[256.5, 301.5]	[268.5, 291.0]	[280.5, 280.5]	[292.5, 276.0]	[304.5, 268.5]	[316.5, 270.0]	[316.5, 261.0]	[315.0, 249.0]	[313.5, 237.0]	[315.0, 225.0]	[319.5, 213.0]	[325.5, 201.0]	[330.0, 189.0]	[333.0, 177.0]	[339.0, 165.0]	[348.0, 153.0]	[351.0, 141.0]	[351.0, 129.0]	[354.0, 117.0]	[358.5, 105.0]	[366.0, 93.0]	[387.0, 78.0]	[396.0, 66.0]	[415.5, 54.0]	[435.0, 42.0]	[436.5, 42.0]	[424.5, 46.5]	[412.5, 55.5]	[400.5, 63.0]	[388.5, 75.0]	[376.5, 88.5]	[364.5, 94.5]	[352.5, 118.5]																																												
[384.0, 154.5]	[363.0, 166.5]	[351.0, 178.5]	[339.0, 190.5]	[330.0, 202.5]	[324.0, 214.5]	[319.5, 226.5]	[321.0, 229.5]	[333.0, 207.0]	[345.0, 193.5]	[357.0, 183.0]	[369.0, 174.0]	[381.0, 166.5]	[393.0, 160.5]	[405.0, 156.0]	[417.0, 151.5]	[429.0, 147.0]	[441.0, 144.0]	[453.0, 141.0]	[465.0, 139.5]	[477.0, 138.0]	[489.0, 136.5]	[501.0, 135.0]	[513.0, 135.0]	[525.0, 135.0]	[537.0, 135.0]	[549.0, 136.5]	[561.0, 138.0]	[573.0, 139.5]	[585.0, 141.0]	[597.0, 144.0]	[609.0, 147.0]	[621.0, 151.5]	[633.0, 156.0]	[645.0, 162.0]	[657.0, 168.0]	[669.0, 175.5]	[681.0, 186.0]	[693.0, 199.5]	[705.0, 220.5]																																																											
[688.5, 213.0]	[676.5, 199.5]	[664.5, 189.0]	[652.5, 181.5]	[640.5, 175.5]	[628.5, 169.5]	[616.5, 165.0]	[604.5, 160.5]	[592.5, 157.5]	[580.5, 154.5]	[568.5, 153.0]	[556.5, 151.5]	[544.5, 150.0]	[532.5, 150.0]	[520.5, 148.5]	[508.5, 150.0]	[496.5, 150.0]	[484.5, 151.5]	[472.5, 153.0]	[460.5, 154.5]	[448.5, 157.5]	[436.5, 160.5]	[424.5, 163.5]	[412.5, 168.0]	[400.5, 172.5]	[388.5, 178.5]	[376.5, 186.0]	[364.5, 193.5]	[352.5, 204.0]	[340.5, 217.5]	[328.5, 243.0]																																																																				
[286.5, 276.0]	[273.0, 288.0]	[259.5, 300.0]	[255.0, 312.0]	[241.5, 324.0]	[219.0, 336.0]	[207.0, 348.0]	[196.5, 360.0]	[187.5, 372.0]	[174.0, 384.0]	[153.0, 396.0]	[141.0, 408.0]	[133.5, 420.0]	[120.0, 432.0]	[100.5, 444.0]	[93.0, 456.0]	[79.5, 468.0]																																																																																		
[1.5, 636.0]	[3.0, 624.0]	[6.0, 612.0]	[7.5, 600.0]	[12.0, 583.5]	[28.5, 571.5]	[43.5, 559.5]	[58.5, 547.5]	[73.5, 535.5]	[88.5, 523.5]	[103.5, 511.5]	[118.5, 499.5]	[135.0, 487.5]	[150.0, 475.5]	[165.0, 463.5]	[180.0, 451.5]	[195.0, 439.5]	[210.0, 427.5]	[225.0, 415.5]	[240.0, 403.5]	[255.0, 391.5]	[270.0, 379.5]	[292.5, 367.5]	[292.5, 349.5]	[297.0, 337.5]																																																																										
